LC08_L1TP_193026_20220803_20220806_02_T1,LC08_L1TP_193027_20221006_20221013_02_T1,LC08_L1TP_193027_20220803_20220806_02_T1,LC08_L1TP_193026_20220224_20220303_02_T1,LC08_L1TP_193027_20220224_20220303_02_T1,LC08_L1TP_193027_20220123_20220128_02_T1,LC09_L1TP_193027_20220115_20230501_02_T1,LC08_L1TP_193027_20220107_20220114_02_T1,LC08_L1TP_193026_20211222_20211230_02_T1,LC08_L1TP_193027_20211222_20211230_02_T1,LC09_L1TP_193027_20211214_20230504_02_T1,LC08_L1TP_193027_20211120_20211130_02_T1,LC08_L1TP_193026_20210221_20210303_02_T1,LC08_L1TP_193027_20210221_20210303_02_T1,LC08_L1TP_193027_20210205_20210205_02_T1,LC08_L1TP_193027_20210120_20210307_02_T1,LC08_L1TP_193027_20210104_20210309_02_T1,LC08_L1TP_193027_20201219_20210310_02_T1,LC08_L1TP_193027_20201203_20210313_02_T1,LC08_L1TP_193027_20201117_20210315_02_T1
0.7556988925879331,0.367121697352081,0.7645208219286488,,,,,,,,,,0.21677071429036676,0.21794519934713907,,,,,,0.052877511163239355
0.3732118509471398,0.07158431349413164,0.3684294247366289,,,,,,,,,,0.08863736498713592,0.08796997034562892,,,,,,-0.037924096581839706
0.12928704877198172,-0.09164462481600211,0.12699657146285404,,,,,,,,,,-0.2577043028125754,-0.25713949383012746,,,,,,-0.07988377629403676
0.13406404393167293,0.012794988416793274,0.1339399396220351,,,,,,,,,,-0.20028596233331264,-0.2007076229142779,,,,,,-0.08839840079698646
-0.35169671134759284,-0.32828741051168464,-0.33348021474153455,,,,,,,,,,-1.3943253953813084,-1.3929822086915031,,,,,,
0.4405646620168646,-0.0507521699398481,0.42769264779250094,,,,,,,,,,-0.1579930164725134,-0.1588497986569557,,,,,,
0.16514760603233114,-0.037922338592554894,0.181133754260852,,,,,,,,,,-0.17971978859770488,-0.18068348609334173,,,,,,
0.6002617813049795,0.15795282611975026,0.5886794273905025,,,,,,,,,,-0.12812628041267082,-0.1287842712570999,,,,,,
0.3633078913626555,0.11973905629526271,0.35723813074044486,,,,,,,,,,-0.10829885231978942,-0.10747066589094345,,,,,,
0.40099340226710467,0.031183906449825827,0.391232113599262,,,,,,,,,,-0.3269088867993801,-0.325131509333076,,,,,,
0.20129088245073845,-0.01300922881453559,0.18416285921890108,,,,,,,,,,-0.11077799961113932,-0.11617544503804744,,,,,,
0.6257960388341246,0.21247606741539116,0.6220347652434661,,,,,,,,,,-0.3295516226198778,,,,,,,
-0.4641261836751731,-0.2688888216392691,-0.4614545358286932,,,,,,,,,,-0.1514172445266304,-0.14808206456071282,,,,,,-0.06799253203114386
1.1512468169565153,0.203472839278799,1.1419810268059258,,,,,,,,,,-0.24097007489688238,-0.2393660217904099,,,,,,
0.766547557715338,0.2418357442497019,0.7575526726691386,,,,,,,,,,-0.018145585852023416,-0.018026725204709493,,,,,,
0.23899757281925105,-0.0001269690059970685,0.24285725747196452,,,,,,,,,,-0.36489448653441325,-0.367593477732469,,,,,,
0.2026905828564054,0.0765697295691048,0.22467113781812742,,,,,,,,,,-0.16729413492557832,-0.1647041589314231,,,,,,
-0.32152282443960445,-0.3074309998940983,-0.3041640460652637,,,,,,,,,,-0.902196973329632,-0.9082191363523826,,,,,,
-0.06053475293169086,-0.021225000766797564,-0.045101358173241124,,,,,,,,,,-0.4352132897136691,-0.44651597984515234,,,,,,
-0.1297941513388423,-0.10561973594976237,-0.13455984412308197,,,,,,,,,,-0.31340508450098703,-0.3117301331984148,,,,,,
0.141439710980805,-0.12193445318591145,0.1379934688468154,,,,,,,,,,-0.48188221215835103,-0.48369991302253634,,,,,,
-0.30221665449520074,-0.06835400540964187,-0.3091115047760802,,,,,,,,,,0.047142472288488335,0.048126242017669796,,,,,,
1.659693701767516,0.7976100397890811,1.6552093231597738,,,,,,,,,,0.3125969346713795,0.31183185000408464,,,,,,0.18968257230969598
0.19988167192906658,0.053037776255759894,0.19437410370557728,,,,,,,,,,0.06316583519479124,0.0645127290257026,,,,,,
0.027822476227420623,-0.08518145285984602,0.03205620977667678,,,,,,,,,,-0.06102047026340429,-0.06051603484594459,,,,,,
0.2767374061564496,0.10482808032810098,0.2770409741268516,,,,,,,,,,0.07290589106161605,0.07319163421648156,,,,,,
-0.08832059992142405,0.012292438756148272,-0.09625542306231338,,,,,,,,,,-0.021176643645475224,-0.02125969260903382,,,,,,
0.6786607692486513,0.31652726944572507,0.6750095009976569,,,,,,,,,,0.12947770827433125,0.13000160598616972,,,,,,
0.5608430558365463,0.29135574266346254,0.5648519805764387,,,,,,,,,,0.2705231765855043,0.269120764279954,,,,,,
0.16379924195244655,-0.04701426361540584,0.16967770977625918,,,,,,,,,,0.09955446168543602,0.09898591244965971,,,,,,-0.08177128862961336
0.08928220247298313,0.16097867829545542,0.08949139999084466,,,,,,,,,,0.25326461405675005,0.2535949303898857,,,,,,
0.41890524517683403,0.16760234985707356,0.41139353633693077,,,,,,,,,,0.019836599723275228,0.02069904430690528,,,,,,
0.3725363986053054,0.16797736561330723,0.376189478851888,,,,,,,,,,0.133440433847408,0.13135330583959615,,,,,,
0.1483388128813914,0.16610598842036772,0.14566385202060061,,,,,,,,,,0.37015831834923496,0.3706131860463131,,,,,,0.12679825380204424
0.2003161599490184,0.15059246566234918,0.20226818606510832,,,,,,,,,,0.019595303418629584,0.022172911246109095,,,,,,
0.718755956247449,0.32354712377089,0.7141614574227191,,,,,,,,,,0.22677192368410282,0.22493252833444188,,,,,,
-0.08330270070334578,-0.039043831754479896,-0.0842352844273826,,,,,,,,,,-0.04179581689487932,-0.04269427497295197,,,-0.005865662766833424,,,0.04385351305732055
0.1620959535482953,0.17331442659632046,0.16345949067408583,,,,,,,,,,0.20689610705885464,0.20649458645061358,,,-0.011518970843585663,,,
-0.1687724345588144,-0.07616171157861018,-0.1638249506737921,,,,,,,,,,0.2909807181545805,0.29108118800451344,,,0.0736221999943254,,,
0.07591996770445064,0.06881255561326682,0.07842360606706578,,,,,,,,,,0.09680203208235838,0.09716852257479403,,,,,,0.15417290481780288
-0.16956667221264254,0.20902652534743638,-0.16526019954719473,,,,,,,,,,-0.04826318504252569,-0.04793635225534487,,,,,,0.043497081994853026
0.2011350758977457,0.2748540901262615,0.20623092915835528,,,,,,,,,,-0.13417869928370507,-0.1342616151420195,,,,,,
-0.17608865398990758,0.3612735851706539,-0.1685398290825475,,,,,,,,,,-0.048385167260384776,-0.04785587267768143,,,,,,
0.03559485605056523,-0.1813413823129899,0.034631722154781386,,,,,,,,,,-0.12198726201738452,-0.12198815492731718,,,,,,-0.1458741928094618
-0.21087099240440565,-0.19307289214691892,-0.22290396865528095,,,,,,,,,,0.04241241613399005,0.04015823222328585,,,,,,-0.10997472308897915
0.06526226284240622,0.0021576272280441344,0.06705371113194047,,,,,,,,,,0.027943325058851443,0.030170388809143134,,,,,,-0.02509367691387876
0.22055264110023387,0.09183127421087178,0.2214146032195714,,,,,,,,,,-0.1689335728576431,-0.16893348745508874,,,,,,0.03426004242753855
0.05861405572387568,0.10101184379290729,0.05944185522575651,,,,,,,,,,-0.041449518678970065,-0.04017397220473917,,,0.004956717461171323,,,-0.004678874330390492
0.02589559325025448,0.13994844739937307,0.02711847204717799,,,,,,,,,,-0.041325526008964886,-0.039623979571654644,,,0.006760942844257656,,,-0.020010242243317933
0.027808177989779637,0.12246360289564251,0.029437968767854983,,,,,,,,,,-0.012273301553328508,-0.011534883373251148,,,-0.006628988212737497,,,-0.011885315008822062
0.06027318515238633,0.050910247577153456,0.06514736559853063,,,,,,,,,,-0.006047139250853206,-0.006315105480878103,,,-0.013425772536097114,,,-0.010192280503245499
0.09207982769546419,0.08447153916254635,0.09328292011624129,,,,,,,,,,0.015943840387640407,0.01576850925632023,,,-0.00408993042762873,,,-0.009255945758540385
0.09438484051308293,0.07824037171222997,0.0956365256463414,,,,,,,,,,-0.020221126875357598,-0.02010371116753973,,,-0.01643634681527928,,,-0.030150991340808453
0.0638985195272177,0.11749270498873088,0.06458645164376264,,,,,,,,,,-0.12235743115365949,-0.12112751586723824,,,0.02020090640377603,,,-0.05010210238821955
0.030939164355388016,0.15665945667474546,0.032717052050280415,,,,,,,,,,-0.062198132626528846,-0.061905436994674545,,,,,,-0.046763407742171914
0.009368505378045455,0.12543421589665016,0.01024484526966063,,,,,,,,,,-0.02011640401839543,-0.018774029755833865,,,-0.007071922948513887,,,-0.013919495914314517
0.07591334644180492,0.04830362991335235,0.08027710190869541,,,,,,,,,,0.010688953724987016,0.010513689244607605,,,-0.0025702504576425866,,,-0.019012824007096363
-0.008838150279547818,-0.04495117664648163,-0.0067162291320350676,,,,,,,,,,0.052595738958698846,0.05273389212774049,,,0.029041967855658157,,,-0.014752403869001895
-0.04822228222289837,-0.058064965889151665,-0.0476460974335744,,,,,,,,,,0.16218294186780113,0.16387697600876905,,,0.03127602825605358,,,0.034632869239830555
-0.01882478252643338,-0.03906782275033649,-0.019315533759439063,,,,,,,,,,0.15327809911168266,0.1541266675511359,,,0.042377486496118166,,,0.03838695366797307
0.03043051953007847,-0.004613268113946134,0.027213236546316466,,,,,,,,,,0.19059136309229707,0.19018174359759143,,,,,,0.0326605356558316
0.0534222820606054,0.0015898811984342842,0.04794478125592505,,,,,,,,,,0.13403469634570797,0.13383397327180369,,,,0.04981568849794615,,0.02600822431377292
0.10813535482249037,0.04819024974666064,0.10806563788385404,,,,,,,,,,0.044144898578570846,0.04433180951929039,,,-0.008354243425916508,,,-0.035802973082948775
0.08536207684009867,-0.002840889437468519,0.08408046250093548,,,,,,,,,,0.07650346477109338,0.07737481276350167,,,0.028016155137986942,,,-0.04101794103275935
-0.013355525200974938,-0.06522792372946995,-0.015000025900157254,,,,,,,,,,0.11542015882596246,0.11617942092318678,,,0.0551497375820702,,,-0.008393150501442292
-0.07690785252743737,-0.11585257913021607,-0.07977743412338967,,,,,,,,,,0.0923779839346448,0.09185113986151627,,,,,,-0.016608733708176615
0.004700856084969729,0.02109333082471565,0.004316645305500799,,,,,,,,,,0.07111874659767814,0.07059161373579137,,,,,,0.059772513155545326
-0.007869341350957626,0.001913144399129152,-0.012237309114492945,,,,,,,,,,0.038574629101285396,0.03803760526808908,,,-0.027326204718217895,,,0.041057035168666545
-0.008748710301350826,-0.004487540540761614,-0.008968900151234749,,,,,,,,,,0.012932505785437698,0.01392727981414943,,,-0.002808383721092156,,,0.055596158440290644
0.11385253862383493,0.04376770551061426,0.11496998991271568,,,,,,,,,,0.12038303246179538,0.11956397912022254,,,,,,0.09901917900016599
0.027345657358196718,0.02515557421885717,0.028675281330095004,,,,,,,,,,0.10780100371608725,0.10932623329556712,,,,,,0.11152887634131137
-0.007078371488891122,-0.009377005246722803,-0.006042108230044363,,,,,,,,,,-0.001929572213152042,-0.001551045061853884,,,,,,0.04223010919441794
-0.03403075809456979,-0.0368326461253794,-0.032538651882923375,,,,,,,,,,-0.08764639114940387,-0.08778100064072802,,,-0.0035257262013459467,,,-0.008711623121560486
-0.038003940023646265,-0.016910704414414113,-0.037638230149180885,,,,,,,,,,-0.03881346496075011,-0.03910645612574726,,,-0.008585512241008786,,,0.03753488948165096
0.01124882752302625,0.023801539453792486,0.010089067186040523,,,,,,,,,,0.11640057412962079,0.11754078837511628,,,,,,0.05546290258706499
0.12071761559722916,0.0369716067707877,0.11995543024134037,,,,,,,,,,0.04809211746323072,0.047916385128081274,,,,,,0.033162395082894314
-0.07277273062612011,-0.08709906634226883,-0.0734522854514168,,,,,,,,,,-0.09291392085556183,-0.09229954905181614,,,0.010555861480137096,,,-0.011793672087256013
-0.07724584434269488,-0.11024359691094432,-0.07962134683245026,,,,,,,,,,-0.06123564601065823,-0.062460161438316675,,,0.0385996799227204,,,
0.012596915144452936,-0.05298596434518643,0.010331934627693329,,,,,,,,,,-0.047101085826833256,-0.04604721401831391,,,0.032830811479472644,,,0.03610162336036371
0.009392527226740555,0.006640020599824936,0.00915789407614298,,,,,,,,,,-0.04113686765026614,-0.04090311956797166,,,0.06440577744939091,,,0.0907191230687916
-0.004478654408217153,0.11934170780823194,-0.004230613702183916,,,,,,,,,,0.03822713579255321,0.03832682832941714,,,0.0228449953132408,,,0.10146231363241309
0.013905285827807035,-0.0003639339854188961,0.014291795053456013,,,,,,,,,,-0.08667762465836404,-0.0867358979900974,,,0.0698117501302491,,,0.05970547295018669
0.03867655672074122,0.13478322654002284,0.038198160621131905,,,,,,,,,,0.10953230327514873,0.10941566073975828,,,0.02809911883018401,,,
-0.008375772092666267,0.15746366713415938,-0.0071608776558882425,,,,,,,,,,0.11884767734002288,0.1191155655791345,,,-0.003821664949221315,,,0.0707303728578621
0.01115214194548031,0.10844836255179757,0.012838078200452685,,,,,,,,,,-0.0642106383092429,-0.064444252488979,,,0.03579926059998684,,,-0.056115416557498854
-0.008252441233082664,0.15022350279667407,-0.00825155261579269,,,,,,,,,,0.05818001430769826,0.05838161474719605,,,-0.00928204874217009,,,0.04100241939313243
0.014314037830619242,-0.054925309305669856,0.013849358295903613,,,,,,,,,,-0.06955912350683313,-0.06939794571675328,,,0.07017920863200011,,,0.09266938908074618
0.10212645335835902,0.03654906685127557,0.10256831911996045,,,,,,,,,,0.052295280532304034,0.05316656223268801,,,-0.015703322555573607,,,-0.05044757640327635
0.0758153515549509,0.036515056467756324,0.07298342307363725,,,,,,,,,,0.04772235406965031,0.04807354966760613,,,0.050381207509525794,,,
0.0014986208526437395,-0.053233105566157235,4.573365351490111e-05,,,,,,,,,,-0.018578840825480114,-0.01824432351317995,,,0.06195516118093103,,,
-0.1235766286671307,0.1101698687117505,-0.12025924280871436,,,,,,,,,,-0.18196632211545172,-0.18203254228227017,,,-0.012005498884375854,,,
-0.07701572801412837,0.09400103207175547,-0.07714720952127863,,,,,,,,,,-0.10610864159392008,-0.10798069117369202,,,-0.0007739009200324887,,,
-0.11888434262511538,0.16395106702651674,-0.11625077059169797,,,,,,,,,,-0.07637682370364729,-0.07362863394830121,,,,,,
-0.10194120618652036,0.189381093469013,-0.10023914008874613,,,,,,,,,,0.023592257850349796,0.02412391604798536,,,,,,
-0.049762322513409174,0.13710989671518092,-0.04828876436851459,,,,,,,,,,0.024098773772093907,0.02356264285338483,,,,,,
-0.02052000787898578,0.1673843940699662,-0.01858220992048487,,,,,,,,,,-0.02767320126323014,-0.026961887248756256,,,0.002389219232554751,,,
-0.04809915453730795,0.1643465557388062,-0.048573434495693846,,,,,,,,,,-0.06052278404354183,-0.05946411496072734,,,-0.0017798805827258235,,,
0.0346535909676291,0.00911095260406114,0.033266489389610854,,,,,,,,,,0.21134640075254119,0.21080968654497845,,,-0.015618652299353997,,,0.04528913132679335
-0.0018911386747930692,0.1886940021914576,-0.00024017380305707547,,,,,,,,,,0.17125603445349213,0.1711218403909207,,,,,,
-0.07599251834729515,0.19671897945291406,-0.07283722118136282,,,,,,,,,,0.02740800020844425,0.027876173188897013,,,,,,
0.00026877671585978646,0.09788713219870004,0.0027927312535886983,,,,,,,,,,-0.25780221203575593,-0.2579771512797979,,,,,,
0.028184032364972467,0.08807518163180106,0.030077846800704577,,,,,,,,,,-0.2400731610784046,-0.23985097482131934,,,,,,
0.07696773271017676,0.14372331709187236,0.07798766186728656,,,,,,,,,,-0.002939061929845721,-0.0028811639619057416,,,,,,
0.046110624611049644,0.1761665935027672,0.04570961838997789,,,,,,,,,,0.2528981822266694,0.25421659227428073,,,,,,
0.026512985990827076,0.15263094421432655,0.025245218900963096,,,,,,,,,,0.3073786463375612,0.31004729639994544,,,,,,0.05122241815953554
0.01293026774241568,0.2097300086685614,0.012112227059791536,,,,,,,,,,0.27308914535746887,0.27238906188600964,,,,,,0.029304975667220567
0.007528804434929981,0.22158797939691866,0.009066041070333597,,,,,,,,,,0.21003378647309745,0.2089252380121689,,,,,,-0.004033043264860758
0.012276501672729978,0.19023598204243797,0.014422800032203753,,,,,,,,,,0.07161078676649524,0.07013473810528659,,,,,,-0.06463297109151167
0.05317341506330564,0.05161757092146857,0.05202353226287215,,,,,,,,,,-0.14164511526265855,-0.1419979898452688,,,0.016172267948714847,,,-0.05116701106058752
0.0006139912800549041,-0.07920223639349189,-0.0005949826624807031,,,,,,,,,,0.07891942068639324,0.07831574874630753,,,0.016692396156747336,,,-0.058971974030840535
0.05372041583823162,0.1984705324820979,0.052283457868345096,,,,,,,,,,0.30537035325363604,0.3051707010166105,,,,,,
0.19058902064350036,0.22318027441943045,0.19150893852921058,,,,,,,,,,0.08629931673693925,0.0859450777931805,,,-0.023684684452137006,,,
0.12901586963788958,0.17019117056288025,0.131892500155935,,,,,,,,,,0.16246222622065076,0.1595938370919825,,,0.012032656072030079,,,
0.03238222550329084,-0.05987158971702655,0.03191584166398087,,,,,,,,,,-0.08994592953501446,-0.08931887773935543,,,0.06326674297019785,,,0.008770966995014895
0.011550076111117136,0.03826357170381911,0.012986314526418852,,,,,,,,,,-0.11884194325114272,-0.11910974323151002,,,0.05860071115330534,,,-0.05350936371194326
0.034550626240214655,0.0036249032019846084,0.03371361958406638,,,,,,,,,,-0.1478012785776901,-0.14908927343205036,,,0.06033810434305131,,,-0.09712688730213248
0.038887699280213184,-0.030670249402287908,0.03855183814483709,,,,,,,,,,-0.0729049400344497,-0.07313925629067697,,,0.045600969206358144,,,-0.01439276490523067
0.034444499537386264,-0.03126031300947574,0.03416954387724047,,,,,,,,,,-0.032064459285230384,-0.03239994500111898,,,0.027161825895289482,,,0.01764651835468367
-0.03316975064554484,-0.06525591890212112,-0.03746728533121413,,,,,,,,,,0.09046941930486696,0.09013453399967197,,,,,,0.019432350373778995
-0.04540545989438627,-0.05405984307267886,-0.04736181004037121,,,,,,,,,,0.020854560167045122,0.021861081941425553,,,,,,0.00037739721960772243
-0.00625936230949975,-0.005216530009903408,-0.0105717947697066,,,,,,,,,,0.014394278493357504,0.014043438571352596,,,,0.027021211298270953,,0.003901156220136315
0.023663300378814256,0.01025038318464766,0.024349353694667286,,,,,,,,,,0.016161139768374966,0.01609433269129923,,,,-0.003630585846182921,,-0.0015750728685599569
-0.012023144964377508,0.006130436745493739,-0.011537034281765557,,,,,,,,,,0.008575269169730504,0.007671860994969748,,,,,,0.008764260761653375
-0.03668723735372481,-0.00632466776353624,-0.03826811092894644,,,,,,,,,,0.012896256484756563,0.013130822790310859,,,,-0.05916244655266234,,-0.00019255982455934628
-0.02365363985169111,0.0031160117159707568,-0.02250439617630562,,,,,,,,,,-0.004568875464473265,-0.00445153436454504,,,,,,0.02981398744611674
-0.022235401847236602,-0.0012169406070157152,-0.014402257207436264,,,,,,,,,,-0.02024234522471957,-0.01999916831105253,,,,,,0.02905723481473288
0.6603143118174621,0.2794025911014124,0.6523088324860211,,,,,,,,,,,,,,,,,
0.22148021194866985,0.15636512734716845,0.22396045029212175,,,,,,,,,,,0.03999554341792688,,,,,,
0.2619873193370097,0.21388953090208673,0.26225864123729536,,,,,,,,,,,0.018885471366449025,,,,,,
0.18479502089289923,0.19465209652095794,0.18850402453439585,,,,,,,,,,,0.031696783466724554,,,,,,0.08033094199893753
0.15204650905177886,0.16174456037498786,0.155841225785732,,,,,,,,,,,0.05789590465508887,,,,,,
0.021009343035501615,0.1001092949256801,0.009829922381769052,,,,,,,,,,,0.061532004706261745,,,,,,
-0.0631913742943162,-0.016954727492684896,-0.0567642282208638,,,,,,,,,,-0.027001418475975925,-0.027647698891057004,,,,,,0.013403371150122467
0.1082495789193807,0.03287450532517866,0.11272349028879347,,,,,,,,,,-0.04135553414326054,-0.04218883877139312,,,,,,0.012800900134515736
0.07790322616215306,0.03017042572057349,0.08374013427835081,,,,,,,,,,-0.004362001022537143,-0.004361716903021673,,,,,,0.03573114604568506
0.09182507165887799,0.028673169898311812,0.0959943217034791,,,,,,,,,,-0.0019986083436993596,-0.001334145967861744,,,,,,0.04770546295107714
0.08694931049784671,0.04164123468776637,0.08897927573456954,,,,,,,,,,0.02327168388730172,0.021847927289078584,,,,,,0.054558303881695025
-0.013426419065005746,0.020778234403273643,-0.014076095299806468,,,,,,,,,,-0.011832422545012378,-0.012598354620205754,,,,,,0.018330040641588496
-0.06422813256072146,-0.03649691729951954,-0.06628467842527641,,,,,,,,,,-0.0063832581910183706,-0.005937604609497882,,,,,,0.002640303249360265
-0.03490514794599875,0.003985790903961117,-0.03484954939257534,,,,,,,,,,-0.032535144876250754,-0.03280376020465425,,,,,,0.012119123109782137
-0.10044699909116872,-0.05028654358111595,-0.10061735355134616,,,,,,,,,,-0.01716073661433626,-0.016455560845045625,,,,,,-0.004808861736024461
-0.09893354439290292,-0.10219385352425903,-0.09871156628549826,,,,,,,,,,-0.0022180849795034874,-0.001480030774708041,,,,,,-0.012330996428090657
-0.10892881222279627,-0.15234680180341087,-0.11382139213159803,,,,,,,,,,0.04210404973510684,0.03862714066171158,,,,,,-0.04496262068041368
0.07574338007200154,0.05738808627630121,0.07617638415758421,,,,,,,,,,-0.019912535939813125,-0.020322388504807165,,,-0.0343429905164232,,,-0.0023889136508516984
0.07231454611238419,0.01799208688719034,0.07175792925855262,,,,,,,,,,0.05777877362737627,0.05730909352495317,,,-0.07511609249989526,,,-0.018128565889041326
0.05028977181564187,0.011597983825883063,0.047569200967913616,,,,,,,,,,0.07383258126460923,0.07330568252538683,,,,,,-0.004797303344319381
-0.03854756133363324,-0.07102970581388135,-0.04542174606418925,,,,,,,,,,0.06392406779050219,0.06325312032057795,,,,,,-0.041133117116301854
-0.11856285743304795,-0.10844479257294992,-0.11662048409530712,,,,,,,,,,0.0014014232035695073,0.0007305474578434001,,,,,,-0.02385562699649668
-0.10110419766190404,-0.0657446843113263,-0.09899708652001848,,,,,,,,,,-0.005161283997525246,-0.004960201352517402,,,,,,-0.005485701589405423
0.008688648815446953,0.05090696457110511,0.01415974288869748,,,,,,,,,,-0.008559240427471693,-0.009194496471106817,,,,,,0.02871124646375467
0.03995947854145854,0.10439590270578236,0.0449961694623191,,,,,,,,,,-0.011214695041099176,-0.011819118464773126,,,,,,0.03584433165813117
0.05692334037841462,0.11607359150357155,0.060851233348881095,,,,,,,,,,-0.0032520222066860782,-0.0037793224734894437,,,,,,0.05297284372685063
-0.03968298282454086,0.03923977235435672,-0.03644877515888112,,,,,,,,,,-0.026665999129477314,-0.026478504494269473,,,,,,0.024380069138818072
0.023310586444136305,0.06652795121474142,0.02706982158834137,,,,,,,,,,-0.010025162041978675,-0.01022674819691538,,,,,,0.03192109843001312
0.10377058821457297,0.08483628917183594,0.10831487951746865,,,,,,,,,,0.01670113858437361,0.017708067960283458,,,,,,0.05198709160714898
0.19592353084291148,0.15263247552350734,0.20175326837441787,,,,,,,,,,0.01844489461365484,0.018503217487991108,,,,,,0.0768846587837535
0.21066889750352402,0.10627391236179662,0.22010460887017302,,,,,,,,,,0.016547991451455246,0.01745031799176644,,,,,,0.060346640199432144
0.39463911811951746,0.08349121637320778,0.40273387638447034,,,,,,,,,,0.003475053230472369,0.0035345956204704265,,,,,,0.04330877508679443
0.42493700157856296,0.12994310370440942,0.4325813843482358,,,,,,,,,,0.03104322870055043,0.03093010191878065,,,,,,0.06727600408595791
0.39425831492471985,0.07016650297389049,0.3993469990586327,,,,,,,,,,-0.041809560466546714,-0.042655558498150725,,,,,,-0.0027109525654456235
0.29663034229327323,0.058079786443180126,0.30604449691088575,,,,,,,,,,-0.022843915273275783,-0.0247918711337487,,,,,,0.01775091753160485
0.08358599059079097,0.013292020835766749,0.0800488611524166,,,,,,,,,,-0.08620065528210219,-0.08672603146977487,,,,,,-0.02381154126334195
-0.05292793643457827,-0.013458472723907988,-0.04885729866984789,,,,,,,,,,0.01720640950779284,0.01796741296729998,,,,,,0.0014359103674372875
0.04245703811748314,0.022667541227846755,0.037834747745346675,,,,,,,,,,0.07527319107817299,0.07473630995325209,,,,,,0.0035979679149917843
0.06399391446485225,0.04789187063066791,0.062257334333938985,,,,,,,,,,0.050677163176182205,0.050852344720386355,,,,,,0.04079518959358008
0.053534031935896564,0.01884832700751815,0.05259564738229017,,,,,,,,,,-0.005270512911391023,-0.005807288571991975,,,-0.007924889085783704,,,0.03120424285694945
0.2753995628022139,0.0575930777045599,0.2793150782216003,,,,,,,,,,0.0726500598391695,0.07325118087782556,,,,,,
